CoflowID	Mapper	Reducer	DataSize(KB)	Starttime	Endtime	Interval
COFLOWID4	98	23	36826	1579778572.76	1579826485.37	47912.6083
COFLOWID4	98	28	36826	1579778572.76	1579826485.37	47912.608315
COFLOWID4	98	73	36826	1579778572.76	1579826485.37	47912.6083281
COFLOWID4	98	84	36826	1579778572.76	1579826485.37	47912.6083419
COFLOWID4	98	93	36826	1579778572.76	1579826485.37	47912.608356
COFLOWID4	98	94	36826	1579778572.76	1579826485.37	47912.6083691
COFLOWID4	98	97	36826	1579778572.76	1579826485.37	47912.608382
COFLOWID4	98	98	36826	1579778572.76	1579826485.37	47912.6083951
COFLOWID4	98	99	36826	1579778572.76	1579826485.37	47912.608408
COFLOWID4	98	107	36826	1579778572.76	1579826485.37	47912.6084211
COFLOWID4	98	113	36826	1579778572.76	1579826485.37	47912.608434
COFLOWID4	98	114	36826	1579778572.76	1579826485.37	47912.608448
COFLOWID4	98	115	36826	1579778572.76	1579826485.37	47912.6084621
COFLOWID4	98	119	36826	1579778572.76	1579826485.37	47912.608475
COFLOWID4	98	129	36826	1579778572.76	1579826485.37	47912.6084881
COFLOWID4	98	135	36826	1579778572.76	1579826485.37	47912.608501
COFLOWID4	98	141	36826	1579778572.76	1579826485.37	47912.6085141
COFLOWID4	2	56	37849	1579778482.1	1579826716.5	48234.395977
COFLOWID4	2	80	37849	1579778482.1	1579826716.5	48234.3960021
COFLOWID4	34	56	37849	1579778572.76	1579826736.0	48163.24001
COFLOWID4	34	80	37849	1579778572.76	1579826736.0	48163.2400289
COFLOWID4	90	56	37849	1579778572.76	1579826739.92	48167.164011
COFLOWID4	90	80	37849	1579778572.76	1579826739.92	48167.164027
COFLOWID4	98	56	37849	1579778572.76	1579826743.97	48171.2160001
COFLOWID4	98	80	37849	1579778572.76	1579826743.97	48171.2160151
COFLOWID4	2	11	49101	1579778482.1	1579829253.93	50771.827965
COFLOWID4	2	18	49101	1579778482.1	1579829253.93	50771.827985
COFLOWID4	2	22	49101	1579778482.1	1579829253.93	50771.8279891
COFLOWID4	2	55	49101	1579778482.1	1579829253.93	50771.827991
COFLOWID4	2	88	49101	1579778482.1	1579829253.93	50771.8279941
COFLOWID4	2	104	49101	1579778482.1	1579829253.93	50771.827996
COFLOWID4	2	109	49101	1579778482.1	1579829253.93	50771.8279982
COFLOWID4	2	143	49101	1579778482.1	1579829253.93	50771.828001
COFLOWID4	34	11	49101	1579778572.76	1579829270.22	50697.464009
COFLOWID4	34	18	49101	1579778572.76	1579829270.22	50697.4640238
COFLOWID4	34	22	49101	1579778572.76	1579829270.22	50697.4640269
COFLOWID4	34	55	49101	1579778572.76	1579829270.22	50697.4640429
COFLOWID4	34	88	49101	1579778572.76	1579829270.22	50697.464045
COFLOWID4	34	104	49101	1579778572.76	1579829270.22	50697.4640479
COFLOWID4	34	109	49101	1579778572.76	1579829270.22	50697.4640501
COFLOWID4	34	143	49101	1579778572.76	1579829270.22	50697.464052
COFLOWID4	90	11	49101	1579778572.76	1579829273.83	50701.0719759
COFLOWID4	90	18	49101	1579778572.76	1579829273.83	50701.0720038
COFLOWID4	90	22	49101	1579778572.76	1579829273.83	50701.0720098
COFLOWID4	90	55	49101	1579778572.76	1579829273.83	50701.0720139
COFLOWID4	90	88	49101	1579778572.76	1579829273.83	50701.072017
COFLOWID4	90	104	49101	1579778572.76	1579829273.83	50701.0720208
COFLOWID4	90	109	49101	1579778572.76	1579829273.83	50701.0720248
COFLOWID4	90	143	49101	1579778572.76	1579829273.83	50701.0720289
COFLOWID4	98	11	49101	1579778572.76	1579829277.32	50704.5639889
COFLOWID4	98	18	49101	1579778572.76	1579829277.32	50704.5640061
COFLOWID4	98	22	49101	1579778572.76	1579829277.32	50704.564009
COFLOWID4	98	55	49101	1579778572.76	1579829277.32	50704.5640121
COFLOWID4	98	88	49101	1579778572.76	1579829277.32	50704.5640149
COFLOWID4	98	104	49101	1579778572.76	1579829277.32	50704.5640171
COFLOWID4	98	109	49101	1579778572.76	1579829277.32	50704.564019
COFLOWID4	98	143	49101	1579778572.76	1579829277.32	50704.5640221
COFLOWID4	2	17	61377	1579778482.1	1579830634.07	52151.9679661
COFLOWID4	2	25	61377	1579778482.1	1579830634.07	52151.967983
COFLOWID4	2	79	61377	1579778482.1	1579830634.07	52151.9679871
COFLOWID4	2	87	61377	1579778482.1	1579830634.07	52151.967989
COFLOWID4	2	117	61377	1579778482.1	1579830634.07	52151.9679911
COFLOWID4	2	126	61377	1579778482.1	1579830634.07	52151.9680111
COFLOWID4	34	17	61377	1579778572.76	1579830641.64	52068.8801069
COFLOWID4	34	25	61377	1579778572.76	1579830641.64	52068.880126
COFLOWID4	34	79	61377	1579778572.76	1579830641.64	52068.8801289
COFLOWID4	34	87	61377	1579778572.76	1579830641.64	52068.880131
COFLOWID4	34	117	61377	1579778572.76	1579830641.64	52068.8801339
COFLOWID4	34	126	61377	1579778572.76	1579830641.64	52068.880136
COFLOWID4	90	17	61377	1579778572.76	1579830643.35	52070.5959928
COFLOWID4	90	25	61377	1579778572.76	1579830643.35	52070.5960138
COFLOWID4	90	79	61377	1579778572.76	1579830643.35	52070.5960178
COFLOWID4	90	87	61377	1579778572.76	1579830643.35	52070.59602
COFLOWID4	90	117	61377	1579778572.76	1579830643.35	52070.5960228
COFLOWID4	90	126	61377	1579778572.76	1579830643.35	52070.596025
COFLOWID4	98	17	61377	1579778572.76	1579830645.18	52072.4240191
COFLOWID4	98	25	61377	1579778572.76	1579830645.18	52072.4240351
COFLOWID4	98	79	61377	1579778572.76	1579830645.18	52072.4240379
COFLOWID4	98	87	61377	1579778572.76	1579830645.18	52072.424041
COFLOWID4	98	117	61377	1579778572.76	1579830645.18	52072.4240429
COFLOWID4	98	126	61377	1579778572.76	1579830645.18	52072.424046
COFLOWID4	2	12	62400	1579778482.1	1579830669.83	52187.7279711
COFLOWID4	34	12	62400	1579778572.76	1579830671.77	52099.0120029
COFLOWID4	90	12	62400	1579778572.76	1579830672.23	52099.472018
COFLOWID4	98	12	62400	1579778572.76	1579830672.67	52099.9080091
COFLOWID4	2	138	73716	1579778482.1	1579830823.51	52341.4039731
COFLOWID4	34	138	73716	1579778572.76	1579830824.35	52251.5880849
COFLOWID4	90	138	73716	1579778572.76	1579830824.55	52251.796073
COFLOWID4	98	138	73716	1579778572.76	1579830824.77	52252.0160651
